Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number Trades,Taker Base Asset Volume,Take Quote Asset Volume,Ignore
1516406400000,0.00096800,0.00098200,0.00096774,0.00098198,59813.00000000,1516408199999,58.21957355,1114,27882.00000000,27.17855191,0
1516408200000,0.00098149,0.00099600,0.00097551,0.00099530,170905.00000000,1516409999999,169.05740411,2960,79350.00000000,78.48562208,0
1516410000000,0.00099523,0.00105800,0.00099005,0.00105300,337174.00000000,1516411799999,344.43526537,5018,163090.00000000,165.75807606,0
1516411800000,0.00105300,0.00107800,0.00102179,0.00105983,597408.00000000,1516413599999,631.82896880,7510,310557.00000000,328.45455911,0
1516413600000,0.00105983,0.00106847,0.00103240,0.00105310,370608.00000000,1516415399999,392.02059094,4261,243609.00000000,257.75995301,0
1516415400000,0.00105389,0.00108900,0.00104512,0.00108377,248024.00000000,1516417199999,264.46954881,3611,135751.00000000,144.95450263,0
1516417200000,0.00108541,0.00111198,0.00108365,0.00108999,526734.00000000,1516418999999,577.77727756,6334,357327.00000000,391.81040283,0
1516419000000,0.00108999,0.00110980,0.00107869,0.00109500,245930.00000000,1516420799999,270.28385890,4317,146071.00000000,160.70651847,0
1516420800000,0.00109500,0.00111055,0.00108651,0.00109701,265282.00000000,1516422599999,291.99324676,3455,121032.00000000,133.26058495,0
1516422600000,0.00109705,0.00110589,0.00107869,0.00107999,207845.00000000,1516424399999,227.40864495,3177,96563.00000000,105.68855979,0
1516424400000,0.00107999,0.00108547,0.00103800,0.00104599,349563.00000000,1516426199999,368.98363451,5407,189811.00000000,200.13526680,0
1516426200000,0.00104600,0.00106800,0.00102922,0.00103499,248534.00000000,1516427999999,259.88052266,3458,137981.00000000,144.14725170,0
1516428000000,0.00103450,0.00104867,0.00103148,0.00103615,243946.00000000,1516429799999,253.47772499,1996,122931.00000000,127.75723726,0
1516429800000,0.00103615,0.00105307,0.00103597,0.00104749,117722.00000000,1516431599999,123.02543596,1884,67856.00000000,70.91225987,0
1516431600000,0.00104749,0.00104749,0.00102700,0.00103768,104288.00000000,1516433399999,107.96292878,2486,65910.00000000,68.28233816,0
1516433400000,0.00103768,0.00104450,0.00103606,0.00104210,64141.00000000,1516435199999,66.69941401,1274,30690.00000000,31.93470284,0
1516435200000,0.00104211,0.00107200,0.00104211,0.00105993,143391.00000000,1516436999999,151.79356334,2645,66483.00000000,70.42136581,0
1516437000000,0.00106111,0.00106111,0.00103400,0.00103522,91603.00000000,1516438799999,95.87519346,2115,48097.00000000,50.33195824,0
1516438800000,0.00103797,0.00105610,0.00103400,0.00104152,76677.00000000,1516440599999,79.93883325,1547,30267.00000000,31.57241894,0
1516440600000,0.00104153,0.00105200,0.00103996,0.00105020,75470.00000000,1516442399999,78.88791068,1472,21535.00000000,22.53906766,0
1516442400000,0.00105050,0.00105500,0.00105050,0.00105080,140181.00000000,1516444199999,147.46303111,2900,25368.00000000,26.70420838,0
1516444200000,0.00105053,0.00105610,0.00104669,0.00105198,71119.00000000,1516445999999,74.78289277,1361,25147.00000000,26.45970553,0
1516446000000,0.00105198,0.00106698,0.00105198,0.00106697,64170.00000000,1516447799999,67.86346323,1676,20754.00000000,21.97529156,0
1516447800000,0.00106700,0.00115080,0.00106700,0.00112400,628762.00000000,1516449599999,702.14427993,11496,297507.00000000,331.32139265,0
1516449600000,0.00112400,0.00115990,0.00112009,0.00112762,475349.00000000,1516451399999,542.38713488,7721,184089.00000000,210.18875781,0
1516451400000,0.00112800,0.00114743,0.00112300,0.00112877,236506.00000000,1516453199999,267.68043336,3518,120950.00000000,136.87094223,0
1516453200000,0.00112876,0.00114198,0.00111270,0.00114000,302666.00000000,1516454999999,341.27977038,3568,147064.00000000,165.96375678,0
1516455000000,0.00114195,0.00116911,0.00114000,0.00115490,387500.00000000,1516456799999,447.93125940,6494,169977.00000000,196.22205544,0
1516456800000,0.00115444,0.00116493,0.00114760,0.00115920,239323.00000000,1516458599999,276.99064771,3367,118329.00000000,136.91014023,0
1516458600000,0.00115918,0.00116444,0.00113115,0.00113117,297413.00000000,1516460399999,342.45045516,4172,105948.00000000,121.91671742,0
1516460400000,0.00113300,0.00114700,0.00112022,0.00112151,222386.00000000,1516462199999,252.20230674,3196,76348.00000000,86.73853350,0
1516462200000,0.00112100,0.00113700,0.00110011,0.00113178,281182.00000000,1516463999999,315.04293885,4865,122449.00000000,137.64082156,0
1516464000000,0.00113350,0.00115990,0.00113002,0.00115000,236770.00000000,1516465799999,272.56387331,5789,115865.00000000,133.55507762,0
1516465800000,0.00115000,0.00115392,0.00112911,0.00113757,159543.00000000,1516467599999,181.89232956,2935,89536.00000000,102.05164504,0
1516467600000,0.00113974,0.00114695,0.00113502,0.00114080,138487.00000000,1516469399999,158.04569582,2576,60943.00000000,69.53233990,0
